"","RAV188","RAV1575","RAV324","RAV832","RAV61","RAV1008","RAV868","RAV64","RAV220","RAV834","RAV833","RAV438","RAV190","RAV1166","RAV192"
"patient.clinical_cqcf.normal_tissue_anatomic_site",0.99843408216604,0.998980390408938,0.957809853316625,0.489612133655331,0.995505953127301,0.990562990039671,0.982587337470383,0.999905280062518,0.99948598638675,0.0345436637964179,0.870740878974385,0.856452273784658,0.979419473273332,0.895603151545396,0.985266337740095
"patient.drugs.drug.2.drug_name",0.766580252980067,0.573434407734092,0.636647037660396,0.928896346648687,0.714325901610961,0.446206325025015,0.428968651580342,0.521598974489771,0.617690364024801,0.656765010978326,0.671068035254628,0.542459169833687,0.643854986169257,0.429994230565594,0.618962065469595
"patient.drugs.drug.2.prescribed_dose",0.401798153426246,0.436656830164028,0.450231715436737,0.436656830164028,0.435260530963341,0.440387798555076,0.428611079957695,0.487831057592416,0.434795443362941,0.3856964421623,0.43046307161378,0.42046651169555,0.42046651169555,0.486389090526087,0.431699323009907
"patient.drugs.drug.2.prescribed_dose_units",0.617256961020418,0.877442689136106,0.298024561287375,0.905434561749195,0.826580108280591,0.499868488069176,0.304587526120744,0.575355700718612,0.525022032181968,0.603231487575813,0.438749014061752,0.323877589352112,0.342566118701102,0.67918479843379,0.868493840657026
"patient.drugs.drug.2.regimen_indication",0.793589850726979,0.438601336644548,0.789858996503306,0.495043859039025,0.373303499684167,0.595616490475489,0.516523107773136,0.579188239634801,0.362363953938645,0.145820611829971,0.836505586329532,0.612128980863426,0.669240424337108,0.116669525571364,0.144809928314734
"patient.drugs.drug.2.route_of_administrations.route_of_administration",0.725172649707463,0.81081318082129,0.496750309705755,0.850051390629893,0.675461712120675,0.55930344207199,0.496750309705755,0.637469293967408,0.536552233384764,0.451236304650169,0.588223771013227,0.436201423071632,0.419432018183019,0.710860500848297,0.683361759571587
"patient.drugs.drug.2.therapy_types.therapy_type",0.828912597248628,0.348642671915983,0.534914705525379,0.428094482600186,0.0945577073850576,0.299533016352329,0.260963550543392,0.842308571494766,0.551307340485702,0.433702136996151,0.578915097831746,0.0374993915948766,0.264285337701311,0.846302245418289,0.380585390645584
"patient.drugs.drug.2.total_dose_units",0.633436575368557,0.655007538803043,0.566402258038445,0.858565922283849,0.580591676914505,0.589050484393757,0.613384791591203,0.635385290017287,0.557145868470376,0.421160877614937,0.722929472601929,0.668924419439751,0.431422809609965,0.551034698659818,0.784534450246269
"patient.drugs.drug.3.drug_name",0.721534038754879,0.657460947830921,0.841160528425835,0.949074197168039,0.642107872313792,0.720347801092075,0.695114871750032,0.498755718538492,0.68151839083224,0.778544647980466,0.750536493172393,0.74279322458973,0.646292308847847,0.855032188153497,0.8652093218016
"patient.drugs.drug.3.prescribed_dose",0.309172253367615,0.272423554257759,0.450455105492107,0.415694074065421,0.35630056007834,0.295760319343822,0.645012229824446,0.268505979021097,0.370365442135653,0.55866710306833,0.499639273567162,0.685423265217887,0.336762149998396,0.287691043686176,0.624212420920932
"patient.drugs.drug.3.prescribed_dose_units",0.376897626233939,0.714784020524391,0.183594565377898,0.402507498280673,0.787812502679315,0.275088977945491,0.309986053133277,0.411502134834947,0.335710427696143,0.141098766226341,0.298408314054535,0.294724502742027,0.219819462249779,0.68504199780334,0.844489928868257
"patient.drugs.drug.3.regimen_indication",0.565170731561355,0.36076329678845,0.557758665755028,0.739552233970531,0.317350256717839,0.466322691905343,0.539816403658383,0.441315544536525,0.419662222828422,0.122802158422086,0.493791333601465,0.667662842626442,0.33744243060779,0.367790106035052,0.284062417492039
"patient.drugs.drug.3.route_of_administrations.route_of_administration",0.616425068549636,0.501805334124924,0.704934527236652,0.937781698854725,0.401712663098399,0.575258694054969,0.57162166493967,0.443463248326784,0.302116494596137,0.870045623780306,0.846871856217792,0.53780273078034,0.665713800253309,0.577696227254822,0.24924184255643
"patient.drugs.drug.3.therapy_types.therapy_type",0.318708470449721,0.0955670846212901,0.753638012812966,0.651261518267188,0.0708752430182793,0.185728620295097,0.924569644219898,0.220193995937592,0.315767779793489,0.271035742597945,0.932743202596016,0.531422688430348,0.378616091715701,0.347464670752714,0.856832997843474
"patient.drugs.drug.3.total_dose_units",0.562558654732471,0.772270842353852,0.908229847630192,0.312094558663939,0.951130549242297,0.69776335973115,0.935831194692213,0.57676991645364,0.813471077236029,0.441091422174089,0.819582267045031,0.651768052487984,0.893620569794541,0.98085099749752,0.708581181293693
"patient.drugs.drug.4.drug_name",0.158811098570204,0.158410347502861,0.672592267309053,0.454669022708302,0.239386596309717,0.259221683315703,0.471904994944415,0.192088866444639,0.435477815244181,0.889253763000737,0.388150134534002,0.677329386846306,0.26600982394506,0.285417686286697,0.41340489978152
"patient.drugs.drug.4.therapy_types.therapy_type",0.24020046723249,0.251151456954372,0.213191140822025,0.557912903223024,0.380673603236864,0.212251654820757,0.420772532108846,0.244318107148588,0.497964225008151,0.599402876945703,0.342074674581141,0.386335862555144,0.167489408530305,0.528620840514919,0.30243969193062
"patient.drugs.drug.drug_name",0.805425408249643,0.786751257854957,0.611106805472358,0.562306569276568,0.78880272129341,0.720974843382755,0.343687702951618,0.731388407516922,0.600256836157928,0.63944325537555,0.721407117960731,0.205288546732954,0.875370517168206,0.464703405985514,0.565804142693313
"patient.drugs.drug.measure_of_response",0.3492487161744,0.714461689893536,0.940387068725667,0.717275281040355,0.60592515991036,0.9305338605613,0.671790244422718,0.689050540827826,0.76883369894612,0.38026043422784,0.756376805152762,0.846920001087209,0.823805409178596,0.894885266775168,0.818896437191748
"patient.drugs.drug.number_cycles",0.706603279639649,0.472990974462204,0.826646107745444,0.703345037024843,0.436088778598467,0.57427402856905,0.747942276604721,0.719045522197251,0.582221644993782,0.34768499448738,0.889447696507667,0.65957454971448,0.636805873316104,0.427723710648562,0.836124500867485
"patient.drugs.drug.prescribed_dose",0.485245880469527,0.519565678352227,0.428966877194412,0.356899081507081,0.489980384436083,0.486734710930548,0.462127589788328,0.531660915993761,0.541730533648464,0.387729765420877,0.417654074343768,0.342155076303522,0.455409387333845,0.440030152040901,0.465005794059941
"patient.drugs.drug.prescribed_dose_units",0.810692594748244,0.449260910948496,0.599499837279534,0.453263965950629,0.320771414023515,0.479819712814663,0.697452289039219,0.638124733746717,0.579000980115884,0.74666201601084,0.830094958007595,0.463736678624344,0.477211339544605,0.764656141403283,0.894076168077196
"patient.drugs.drug.regimen_indication",0.3024247675468,0.7098938582949,0.293561284939406,0.335046619164717,0.657626003954367,0.613413143323375,0.223473481720479,0.445051644899389,0.7357032441941,0.238846833188272,0.261431587138513,0.50370398201624,0.519874695232125,0.610853792730193,0.566658690535199
"patient.drugs.drug.regimen_number",0.208118110333418,0.43599538782759,0.102174767235509,0.433043998217426,0.342826135831098,0.166566904187522,0.338743490994552,0.394680926351494,0.221116228587553,0.264878346180805,0.276101750134453,0.554396810632551,0.142956989459113,0.602128566654974,0.320780289458269
"patient.drugs.drug.route_of_administrations.route_of_administration",0.408039629795357,0.0449629126104948,0.389571926550995,0.514466899965196,0.0261145367030953,0.0691949727119246,0.466121816286911,0.0963457466312733,0.13249597551103,0.343408497212783,0.758744469525177,0.983927555087427,0.168568424106337,0.293327318525907,0.992845266719327
"patient.drugs.drug.therapy_types.therapy_type",0.817463678168674,0.784319065563083,0.795106702111438,0.335312532838367,0.795223677050846,0.965603557108029,0.565453679908804,0.913837822535481,0.637416295792668,0.268750775454943,0.77027730565495,0.707973107439195,0.999905308686001,0.47530187737788,0.539299603864256
"patient.drugs.drug.total_dose",0.488188104121484,0.500573160920328,0.450383961399719,0.430738432171583,0.488188104121484,0.458098720800612,0.482440334432964,0.52138278305158,0.446952829402169,0.458098720800612,0.4718287036946,0.428573992822413,0.466962000399826,0.446952829402169,0.500573160920328
"patient.follow_ups.follow_up.2.followup_treatment_success",0.699720005603799,0.886718678937141,0.522743102250445,0.139079035781144,0.714777355549654,0.83503744639476,0.58255058990749,0.882348889867859,0.764700246465085,0.0386745011657601,0.372712829724494,0.224235344765461,0.774707146439777,0.539060527332084,0.564232666231212
"patient.follow_ups.follow_up.2.primary_therapy_outcome_success",0.799356141105738,0.58041924292037,0.881875887194759,0.171504833010106,0.657407218064451,0.693379716598089,0.863580370086653,0.804366315404681,0.851244725929247,0.9096370711394,0.772098875243301,0.826827589679643,0.980945983295104,0.853838059032263,0.309228330854831
"patient.follow_ups.follow_up.followup_treatment_success",0.84586741460972,0.905579034471365,0.989343090934975,0.166680077619438,0.957370216935608,0.944912961631613,0.933623547178145,0.909246636446389,0.804462085862149,0.629039981975889,0.697861288632248,0.5038978688881,0.899118640851978,0.882689388924702,0.999288124840143
"patient.follow_ups.follow_up.primary_therapy_outcome_success",0.569248657976759,0.865762399338685,0.943327010292068,0.240298462580485,0.920309467494761,0.921495736670601,0.687121984264764,0.765969237412838,0.733095569810933,0.653494534445516,0.583703816874911,0.481929224978448,0.866095991094324,0.875793471028809,0.907125593812242
"patient.icd_10",0.0810957716360388,0.0392262996555397,0.0428330022205175,0.94249072168987,0.0248272426226179,0.0153894121885653,0.0944653737337017,0.0406066305291825,0.0116383051584302,2.37974095619916e-05,0.122391879843244,0.190255991002835,0.00426523212315652,0.0215738391257896,0.0398246412512306
"patient.icd_o_3_histology",0.126551873753503,0.0451406775356256,0.475597940713,0.0490730505468079,0.072338091141776,0.0735192970610866,0.27892001064063,0.17224179897104,0.0722641707377538,0.00226800701442537,0.509650475532318,0.63374547701868,0.36748683265653,0.00361890039774413,0.308353575149834
"patient.icd_o_3_site",0.0810957716360388,0.0392262996555397,0.0428330022205175,0.94249072168987,0.0248272426226179,0.0153894121885653,0.0944653737337017,0.0406066305291825,0.0116383051584302,2.37974095619916e-05,0.122391879843244,0.190255991002835,0.00426523212315652,0.0215738391257896,0.0398246412512306
"patient.loss_expression_of_mismatch_repair_proteins_by_ihc_results.loss_expression_of_mismatch_repair_proteins_by_ihc_result.2",0.512038647635258,0.444164410401154,0.528043363270471,0.381298413362702,0.443921006320539,0.181039269540509,0.612602736821193,0.563349116137597,0.477649769902042,0.134861193388605,0.71911604851669,0.992644590586206,0.423851828616707,0.763712546361498,0.585389910097781
"patient.loss_expression_of_mismatch_repair_proteins_by_ihc_results.loss_expression_of_mismatch_repair_proteins_by_ihc_result.3",0.735390629173393,0.33125747528495,0.82271723887995,0.439991217934434,0.497868173499072,0.736889266503568,0.739559710436814,0.642471554353324,0.66883498878481,0.120795126838218,0.859162292921399,0.872198172435585,0.516115840852265,0.199064610474522,0.265399598452043
"patient.patient_id",0.488800565478975,0.488800565478975,0.488800565478975,0.488800565478975,0.488800565478975,0.488800565478975,0.488800565478975,0.488800565478975,0.488800565478975,0.488800565478975,0.488800565478975,0.488800565478975,0.488800565478975,0.488800565478975,0.488800565478975
"patient.prior_dx",0.373942678686745,0.454545123577905,0.973125221883566,0.952995021181139,0.47050236801955,0.669649217386894,0.569686714848288,0.469044113068552,0.371150556190233,0.222702532571858,0.866133737992154,0.952368995930091,0.86434817564947,0.331383416740023,0.607631390277958
"patient.race",0.0776879219852436,0.130308281123265,0.364816907428563,0.256197803180995,0.0448802329582518,0.154467845239363,0.770559748974815,0.22587909023284,0.118567967402127,0.90764720253972,0.312066693166736,0.397704425578274,0.13904375394754,0.470236126510313,0.576895426324142
"patient.residual_tumor",0.992537922711872,0.821283768619077,0.913427446583045,0.725102513179209,0.678182602339133,0.883444444800658,0.798045475439189,0.918812688166827,0.799580304944882,0.489364802247173,0.932938005275051,0.282938661019377,0.9628647984911,0.93135399666379,0.82989134620013
"patient.stage_event.pathologic_stage",0.570114235499248,0.749136952496301,0.789518192987859,0.151343105547547,0.532570009552219,0.489175537226434,0.43803585822306,0.646365679012583,0.68417292735679,0.0972209326288807,0.444250491223261,0.42118016478643,0.276615131769976,0.684645260026676,0.951247206696014
"patient.stage_event.system_version",0.0594632712665247,0.0244843851427156,0.00984908505505922,0.589247341024196,0.0425010600773416,0.0222466292425623,0.009387702701974,0.0162946373386901,0.0102924171417015,0.13520076882493,0.0120974441618346,0.0137971404062977,0.0762454241356336,0.0170527535056756,0.0526713102991991
"patient.stage_event.tnm_categories.pathologic_categories.pathologic_m",0.645083231231719,0.791689835880641,0.601804571181691,0.64418009188697,0.41672243871076,0.411100003103519,0.749688072462888,0.911871139224927,0.478221980306141,0.052381815860981,0.713428743011827,0.996636309782081,0.232995566072788,0.896038308884398,0.650540052116748
"patient.stage_event.tnm_categories.pathologic_categories.pathologic_n",0.103240956083485,0.15240103486647,0.113873386864303,0.49979143976977,0.392606426734848,0.0338556038396644,0.0336169167262517,0.0672910016445169,0.068628277696186,0.140684981985148,0.0506908949707081,0.360411924200928,0.0460367944187157,0.133833055723514,0.315296219056333
"patient.stage_event.tnm_categories.pathologic_categories.pathologic_t",0.277901190279899,0.607516254537461,0.573604621677574,0.31056966024338,0.48604239240058,0.401112056596038,0.702572990962155,0.665047716681197,0.764534632406328,0.089641732113168,0.141312000236164,0.533029828996862,0.170433378743359,0.814994576887826,0.738058307390654
"patient.tissue_source_site",7.78131118532803e-07,1.73367912877037e-05,4.20572827029563e-09,0.0433036625731566,0.000883060816552967,1.41623670155249e-06,8.62891151824592e-11,3.83128745752673e-06,6.49136831289519e-07,0.191416922127046,2.68677792770653e-08,1.20295486050179e-08,0.00137887552779492,1.61590611716265e-07,1.96757483639619e-10
"patient.microsatellite_instability_test_results.microsatellite_instability_test_result.mononucleotide_and_dinucleotide_marker_panel_analysis_status",0.0938037689492901,0.161573600412457,0.358023131168287,0.23581790642876,0.213760808156964,0.068326796934167,0.863789997575393,0.168623356016316,0.240480526398605,1.45942025559561e-21,0.519485965767581,0.360567959661449,0.00319099300907658,0.00655283636922185,0.0509888477052706
"patient.bcr_canonical_check.bcr_patient_canonical_reasons.bcr_canonical_reason",0.119258807923998,0.0850465447096713,0.266864174207138,0.41649624983684,0.0874778291151631,0.115403815660787,0.27932610606419,0.12644481838755,0.0818084132978708,0.57935390014975,0.392718338109918,0.95974556792588,0.25184358628565,0.0928351448152626,0.204895452627795
"patient.biospecimen_cqcf.country",3.70443981572371e-05,0.000111170761872942,2.41521387669288e-05,0.0555026784121571,0.000434845304444878,8.71678786212796e-05,1.02375999247159e-05,4.21807356987933e-05,3.70673400834937e-05,0.212732596608803,1.32521075615903e-05,0.000746603791205485,0.0014902400481027,2.42553187762304e-05,2.31901351875832e-05
"patient.biospecimen_cqcf.frozen_specimen_anatomic_site",0.935753980102019,0.954554941782027,0.929792930681306,0.959947366038449,0.877919726428853,0.854343082556986,0.963109882775003,0.941141528128098,0.978258315568186,6.79080009756353e-06,0.82595105738222,0.499036510790537,0.27633080307276,0.593961571700541,0.72822377140347
"patient.biospecimen_cqcf.normal_controls.normal_control.extracted_dna.ncedna_dna_qm",5.29398574184283e-06,8.88761542323657e-05,3.42029187379727e-06,0.113369408237108,0.00483353075871853,5.7557628134045e-05,3.0608025655713e-07,3.77465011475194e-05,1.98081237480047e-05,0.288606062711114,8.71465996101441e-06,8.71100055094607e-06,0.00180295238613693,9.66180101616542e-06,3.41226194797081e-08
"patient.biospecimen_cqcf.normal_controls.normal_control.normal_tissue.normal_tissue_anatomic_site",0.742980103236457,0.87604978550868,0.781384596385162,0.45090121290802,0.939943951298764,0.862927589156428,0.360870340990967,0.724377248977495,0.742676783999644,0.237298552499515,0.531381332540531,0.056422897480391,0.799330463299802,0.554446387583668,0.293772768134211
"patient.biospecimen_cqcf.other_vessel_used",0.776959289102391,0.73208552345387,0.759626755988426,0.194256814243884,0.661078620059437,0.684895258799257,0.930063498691773,0.762073077605748,0.844931135655283,0.638671140654545,0.844284743950864,0.617227817532805,0.708781922154022,0.780720849006833,0.881391443519856
"patient.biospecimen_cqcf.site_of_disease_description",0.935753980102019,0.954554941782027,0.929792930681306,0.959947366038449,0.877919726428853,0.854343082556986,0.963109882775003,0.941141528128098,0.978258315568186,6.79080009756353e-06,0.82595105738222,0.499036510790537,0.27633080307276,0.593961571700541,0.72822377140347
"patient.biospecimen_cqcf.vessel_used",0.0179409190584745,0.0177094561130365,0.00183256288380535,0.148003280244043,0.0598653194099373,0.00322876382432817,0.00214738198659486,0.0101853100364273,0.00275998749657935,0.140119542865583,0.005248876732953,0.0057063756187592,0.0215112222568095,0.00116546020928656,0.0119535550736545
"patient.samples.sample.2.sample_type",0.337248532257896,0.186144232568343,0.673983324472107,0.240777078255891,0.0831115698124341,0.331421765703769,0.813646643844423,0.312661847472216,0.26689354179571,0.323186654644442,0.735175284056596,0.653847589335733,0.474092309183144,0.304959775297991,0.536709690323397
"patient.samples.sample.2.vial_number",0.179435802762694,0.200322936590901,0.376463775593558,0.554136475777622,0.20573760600933,0.188920094854352,0.495112354111466,0.199459803705174,0.252723692006325,0.499100410973969,0.369943107564973,0.458952241361887,0.241323008407869,0.595442761437759,0.563909004292687
"patient.samples.sample.pathology_report_file_name",0.488800565478975,0.488800565478975,0.488800565478975,0.488800565478975,0.488800565478975,0.488800565478975,0.488800565478975,0.488800565478975,0.488800565478975,0.488800565478975,0.488800565478975,0.488800565478975,0.488800565478975,0.488800565478975,0.488800565478975
