"","RAV324","RAV438","RAV222","RAV220","RAV188","RAV868","RAV119","RAV190","RAV468","RAV1008","RAV312","RAV2344","RAV517","RAV625","RAV21"
"patient.clinical_cqcf.frozen_specimen_anatomic_site",NA,NA,NA,14.2702183439919,13.6461605550869,NA,22.414705277859,21.9598223413966,16.4818571964856,12.1241849267981,21.2602209065547,NA,NA,NA,21.306362421522
"patient.clinical_cqcf.histological_type",45.881940951537,36.0485638004759,NA,59.0903615406448,45.8856331299169,54.4536869575936,NA,29.2322436665547,NA,40.1667059275546,NA,36.0130814177492,NA,NA,NA
"patient.clinical_cqcf.normal_tissue_anatomic_site",NA,NA,NA,NA,NA,NA,36.3013337460359,NA,24.7760882691112,NA,35.7479479754533,NA,NA,12.4345178859584,13.2625517814909
"patient.drugs.drug.2.drug_name",NA,37.902970035607,NA,42.4663848461588,36.5016668354184,41.690515863737,NA,39.8147444782174,NA,36.8739876394393,NA,NA,NA,NA,NA
"patient.drugs.drug.2.measure_of_response",NA,NA,NA,NA,9.22744303797467,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"patient.drugs.drug.2.therapy_types.therapy_type",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"patient.drugs.drug.3.drug_name",NA,NA,NA,39.3467432950191,NA,40.8074521709245,NA,NA,NA,NA,NA,41.749723145072,NA,NA,NA
"patient.drugs.drug.3.measure_of_response",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"patient.drugs.drug.drug_name",52.9806744428397,57.1173106695766,53.7019830767906,59.4275252586724,NA,62.2059657016458,53.21710603205,58.7654867258734,NA,51.450568293815,54.2328261793992,54.7436455778868,NA,57.0011800645299,56.7627128525991
"patient.drugs.drug.measure_of_response",NA,NA,NA,NA,10.099944666862,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"patient.follow_ups.follow_up.2.followup_treatment_success",9.45705052103941,NA,NA,NA,8.47116475399028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"patient.follow_ups.follow_up.2.primary_therapy_outcome_success",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"patient.follow_ups.follow_up.followup_treatment_success",11.2780277047098,NA,NA,NA,NA,NA,8.73700008742628,NA,NA,9.772547179399,11.6556410896901,13.9364023478555,NA,12.4941830943126,9.81976418970635
"patient.follow_ups.follow_up.new_neoplasm_event_types.new_neoplasm_event_type",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"patient.follow_ups.follow_up.patient_death_reason",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"patient.follow_ups.follow_up.primary_therapy_outcome_success",NA,NA,NA,NA,7.90777550984171,NA,10.3937190394512,NA,NA,NA,13.0272865196575,NA,NA,NA,11.7470093839999
"patient.histological_type",45.5342803457158,36.7433943250644,NA,59.0437113585538,46.0090827175914,55.8561597107355,NA,29.0567469923637,NA,39.9839783515411,NA,36.4481873262425,NA,NA,NA
"patient.icd_10",NA,NA,NA,NA,NA,NA,18.1973115931612,11.1943513833289,NA,NA,15.4005722374077,NA,NA,11.9526266717858,25.6991258289106
"patient.icd_o_3_histology",44.0409521912941,33.2768065606556,NA,55.2598136209888,44.7315749606928,51.5454020232214,NA,28.0138144823186,NA,40.0544838280148,NA,35.7055010539818,NA,NA,NA
"patient.icd_o_3_site",NA,NA,NA,NA,NA,NA,18.1973115931612,11.1943513833289,NA,NA,15.4005722374077,NA,NA,11.9526266717858,25.6991258289106
"patient.neoplasm_histologic_grade",33.9675881636174,26.7230389523713,NA,35.3038601556473,39.1082762888175,31.9846050331339,NA,20.4940848811809,NA,16.132990605493,NA,13.2122617670111,NA,NA,NA
"patient.new_tumor_events.new_tumor_event.new_neoplasm_event_types.new_neoplasm_event_type",NA,NA,NA,NA,NA,7.14487922705314,NA,NA,NA,NA,NA,NA,NA,NA,NA
"patient.patient_id",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"patient.primary_therapy_outcome_success",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.96588621699664,NA,NA
"patient.prior_dx",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"patient.race",10.2801480030989,10.9023654983005,NA,9.52487999980417,9.34620903554901,13.6411325092479,NA,NA,NA,8.67746865185177,NA,13.4665528875237,NA,NA,NA
"patient.radiations.radiation.anatomic_treatment_site",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.18106717226436,NA,NA
"patient.radiations.radiation.measure_of_response",NA,NA,NA,12.0115450587149,NA,8.25028587764439,NA,NA,NA,10.9656946826758,NA,NA,NA,NA,NA
"patient.radiations.radiation.radiation_type",NA,NA,NA,NA,NA,NA,7.2490215264188,NA,NA,NA,6.11457200840763,NA,NA,NA,NA
"patient.residual_tumor",NA,NA,NA,NA,NA,NA,35.652588514949,NA,16.3811700641579,NA,37.7437074543914,NA,NA,12.6050587887332,46.3372889960826
"patient.stage_event.pathologic_stage",26.745624078972,NA,NA,34.4651989074741,31.9603658865406,24.6371649822406,NA,26.9414001036903,NA,31.6078647327236,NA,27.5373400519202,NA,20.7971571306298,22.0085104915579
"patient.stage_event.system_version",NA,NA,10.6933059559781,NA,NA,NA,9.65391013248927,NA,NA,NA,NA,NA,NA,11.1007687259016,12.1524493634943
"patient.stage_event.tnm_categories.pathologic_categories.pathologic_m",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"patient.stage_event.tnm_categories.pathologic_categories.pathologic_n",NA,NA,NA,NA,NA,NA,15.5423786899471,NA,NA,NA,NA,NA,NA,NA,16.6874476374596
"patient.stage_event.tnm_categories.pathologic_categories.pathologic_t",33.0883764715386,NA,NA,34.1790646202535,44.8412502644971,23.0071350974144,51.704668309274,38.9269754674963,34.9036079480584,41.5990896716528,46.2835767501904,27.5427936061058,NA,29.8691439571996,54.5008391273909
"patient.tissue_source_site",75.6293632882039,71.8241064434783,71.0940786068504,80.770565714945,74.8110918015077,78.1892389227044,64.893997527267,88.7378767867435,74.576009564589,69.7377943050888,67.1781978708998,64.7965638919361,32.7531088381254,44.9928142707333,52.7343625194685
"patient.microsatellite_instability_test_results.microsatellite_instability_test_result.mononucleotide_and_dinucleotide_marker_panel_analysis_status",50.6787083124318,31.9391976761419,12.5017965370921,29.7736487185773,20.2519300514939,41.7415139934492,NA,30.648877508788,NA,32.4406488015579,6.62782956218325,55.6940907365645,75.1250051092215,23.9195422055122,NA
"patient.bcr_canonical_check.bcr_patient_canonical_reasons.bcr_canonical_reason",NA,NA,NA,NA,NA,NA,14.7506618436848,NA,7.21649909963986,NA,14.955809692298,NA,NA,7.43792253743607,14.7054799551399
"patient.biospecimen_cqcf.consent_or_death_status",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.83763739573669,NA
"patient.biospecimen_cqcf.country",62.9883099651372,76.4234063618335,40.0321501302055,58.8115675238846,61.7292181819071,78.7884588063787,37.5264723381365,57.0359587256189,44.9533764968389,44.0699609912378,46.5966394984214,51.7072069500621,23.8486693930229,22.3265045968915,45.7761845724453
"patient.biospecimen_cqcf.frozen_specimen_anatomic_site",NA,NA,NA,14.2702183439919,13.6461605550869,NA,22.414705277859,21.9598223413966,16.4818571964856,12.1241849267981,21.2602209065547,NA,NA,NA,21.306362421522
"patient.biospecimen_cqcf.histological_type",45.881940951537,36.0485638004759,NA,59.0903615406448,45.8856331299169,54.4536869575936,NA,29.2322436665547,NA,40.1667059275546,NA,36.0130814177492,NA,NA,NA
"patient.biospecimen_cqcf.normal_controls.normal_control.normal_tissue.normal_tissue_anatomic_site",NA,NA,NA,NA,NA,NA,39.513463755064,NA,25.197461463854,NA,40.041759066867,NA,NA,10.1403138080524,16.6325904479117
"patient.biospecimen_cqcf.race",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"patient.biospecimen_cqcf.site_of_disease_description",NA,NA,NA,14.3702372111222,13.9292071555187,NA,NA,21.9449218082284,NA,12.0027333627188,NA,NA,NA,NA,10.3542282761209
"patient.biospecimen_cqcf.vessel_used",34.0500690971805,19.2709992426005,NA,39.722332660132,33.900623325289,30.8352779173554,25.0635506687672,38.2145409871896,13.0241565250872,27.1876251542981,28.8509776954954,23.4446642917781,NA,17.6942714412482,30.7620251983569
"patient.samples.sample.2.vial_number",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"patient.samples.sample.pathology_report_file_name",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lauren.Class",55.2740667574992,49.5356881012763,NA,72.1538154002048,54.4666249609438,73.6169137385633,NA,43.5809136472122,NA,44.5127360444386,NA,45.1942784762973,6.83898226789859,NA,NA
"Intestinal.Type.Subclass",7.16112241172476,7.48115448808215,NA,11.5263886715695,13.7735487404162,8.62139075783648,NA,7.06047501695099,NA,12.0537913015699,NA,NA,NA,NA,NA
"WHO.Class",58.9658911874715,57.2899631467296,NA,78.2228090386234,63.984729281439,78.5460582237014,NA,47.684971078434,NA,51.8115393317366,NA,47.3031688638474,NA,NA,NA
"Pathologic.T",23.9466579878967,17.8704461472954,NA,22.5102997100719,28.0719513617056,25.2398837914085,23.0635284004923,20.9582524720496,NA,22.6661882250357,23.0112583857955,20.5370889219419,NA,18.0667380980202,39.9003734271141
"Pathologic.N",NA,NA,NA,NA,NA,NA,26.3420749107046,NA,16.7747593524166,NA,21.9219841128042,NA,NA,14.2344744391683,20.9163887816646
"Pathologic.M",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TNM.Stage",17.406618979454,NA,NA,21.4211448180159,20.1312119260001,22.0015601276165,35.5303859173678,NA,18.5825409731528,19.1207883094881,38.3949253355147,20.3447291864896,NA,23.0568025354756,43.9008293595945
"Anatomic.Region",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.2879684164726
"Residual.Tumor",NA,NA,NA,NA,NA,NA,39.4734001995315,NA,24.2086264292147,NA,41.5943428987547,NA,NA,12.1149365768144,41.2254456959208
"Country",39.1527369419125,44.8012527769433,21.4141122057897,32.1584246236412,33.4138188020656,42.9050540933208,28.8186319714296,40.339121383083,35.0289319147406,32.8872020989604,41.324530340361,36.590026512305,NA,NA,23.9597078462465
"Race",7.47738600642413,6.46066847273175,NA,7.86521919814265,NA,9.7175655206662,8.25634067317208,NA,7.33711735740405,8.92793233479028,NA,10.2127968989531,NA,6.89928676936597,NA
"Molecular.Subtype",67.9275220438936,65.2284390262081,45.0319661997603,76.2659564867333,38.0035051387551,82.4373651767646,NA,65.9277634404798,12.1244509487373,66.3048878178887,28.422077183019,88.8811210294047,114.134742747318,30.3960503585829,NA
"MSI.status",43.2060738996753,27.1352002749462,14.753671246166,26.444218508501,20.6726025768834,34.189775592975,NA,34.022894037744,NA,29.4712005206724,11.4152699406669,44.9555228757192,58.7226742647922,14.5521070506613,NA
"Gene.Expression.Cluster",117.363815483487,81.7164811033181,35.111585585789,130.997445986268,112.814075252415,122.563007917701,NA,99.6879235171981,NA,106.640247091764,15.8920192166015,111.626953478575,87.5548644481147,32.8824466340652,NA
"MicroRNA.Expression.Cluster",97.0162965507346,55.7004481623198,30.7048524998141,115.499604219766,104.057439715787,107.777684439995,NA,101.902953383206,NA,102.12701609902,35.4649109578293,100.42898345807,55.1921623426264,17.331430811905,17.9830537200692
"Methylation.Cluster",53.5463981356264,31.0617389543306,44.6759918464489,25.4859173397703,22.8025723633314,38.4209158320897,7.99576330468631,42.0410210546258,10.9571674409467,45.461808642659,37.7024699375635,71.0078346876433,105.705839151725,28.0705261845404,12.5215969364594
"CIMP.Category",49.0062170664429,30.1961993482404,44.5613295477839,24.9817077497677,20.82482404736,37.6583558228344,NA,40.8225520533665,9.75353859844472,44.818022307849,34.03311891108,69.6148394328849,105.300390744675,27.146056436527,8.44032151438159
