"","RAV99","RAV504","RAV1303","RAV468","RAV531","RAV683","RAV312","RAV27","RAV119","RAV2515","RAV503","RAV981","RAV1575","RAV220","RAV357"
"patient.follow_ups.follow_up.2.pregnancies",0.443372727639366,0.748408283390855,0.436537101824805,0.383062536508277,0.257480943777145,0.221851608929601,0.497653817184383,0.452798785316209,0.725541305031541,0.781616286897203,0.170890941612023,0.841754446059066,0.763711104203673,0.740381583577761,0.771465774097695
"patient.follow_ups.follow_up.2.primary_therapy_outcome_success",0.5838078956472,0.590537458027293,0.691629032262239,0.483275074732051,0.375660565420605,0.496413783934432,0.896072643512991,0.477418450323618,0.898698602413553,0.5838078956472,0.453585713829262,0.392038573730873,0.201568564332011,0.453475119133657,0.445908848491054
"patient.follow_ups.follow_up.additional_treatment_completion_success_outcome",0.384287920686322,0.415737899495905,0.429406808175615,0.464993050983801,0.1066240943573,0.530228451084227,0.400068599604969,0.468748562720335,0.447570945609207,0.27575459897666,0.490714145030263,0.349109447057105,0.115845910969944,0.0422122016281427,0.758545567072036
"patient.follow_ups.follow_up.horm_ther",0.500083248392272,0.27947658614129,0.469621635310224,0.187164205270446,0.594488369339499,0.245146088148823,0.522056242300474,0.360875011331255,0.783734310811889,0.458754562775304,0.0936365590691671,0.436848488282025,0.662200350800301,0.181378170686199,0.259431877298482
"patient.follow_ups.follow_up.new_tumor_events.new_tumor_event.new_neoplasm_event_occurrence_anatomic_site",0.903622036528494,0.924633649224617,0.955514279656814,0.418864114040676,0.445281866042912,0.947347451745826,0.492166711925807,0.821139171689603,0.504004730901705,0.924633649224617,0.927615419558457,0.775803690685264,0.281219120768297,0.222179726244326,0.726166989462774
"patient.follow_ups.follow_up.new_tumor_events.new_tumor_event.new_neoplasm_event_type",0.807145756204402,0.907846323507398,0.807145756204402,0.932431569407751,0.547746155174667,0.70517326465957,0.909170465062236,0.734189687255762,0.896450913527852,0.827796560842918,0.932431569407751,0.831020168242276,0.817405946323464,0.807145756204402,0.683252573066165
"patient.follow_ups.follow_up.pregnancies",0.100740625009986,0.105390057858202,0.104562222533462,0.184918590379625,0.449278288004489,0.14348456711004,0.203449558916927,0.153386339466436,0.369626108369419,0.0848189219101735,0.0903438970311581,0.137870666708411,0.61687175631902,0.868432269303039,0.19259481660671
"patient.follow_ups.follow_up.primary_therapy_outcome_success",0.392022246012445,0.343889431648169,0.170350671077339,0.246570709127605,0.848264346115405,0.314959846583833,0.526309519319919,0.300488645037721,0.393151557707607,0.657194948881531,0.444480632877673,0.666044183263147,0.902465198653086,0.513843102251136,0.257284879586823
"patient.histological_type",0.491949656471136,0.474295952812198,0.74011060857297,0.486642981977733,0.268848430168032,0.648472272676194,0.241601257826173,0.420106757806738,0.158992540085316,0.353974601334369,0.742462814303238,0.391789897289599,0.643345693182943,0.0478818571138678,0.411052214440877
"patient.icd_10",0.140598349108598,0.171794489556163,0.1185986891177,0.710137641558932,0.0720824586525983,0.331253290163092,0.38901376713752,0.0846309032673151,0.224656089622798,0.224804357855195,0.510545203994872,0.252031058255686,0.130257957099474,0.333539788165371,0.141026376987571
"patient.icd_o_3_histology",0.570912522703193,0.716847296994512,0.777750267305405,0.223067401116688,0.226015033134819,0.276395750565503,0.410981191617402,0.67749078057112,0.183980730237187,0.643199985033162,0.257041831974267,0.494784856466492,0.413184364058803,0.0802489328517123,0.329977578878728
"patient.icd_o_3_site",0.140598349108598,0.171794489556163,0.1185986891177,0.710137641558932,0.0720824586525983,0.331253290163092,0.38901376713752,0.0846309032673151,0.224656089622798,0.224804357855195,0.510545203994872,0.252031058255686,0.130257957099474,0.333539788165371,0.141026376987571
"patient.init_pathology_dx_method_other",0.437097640274665,0.422396078462433,0.429196301462591,0.422396078462433,0.408420692456813,0.412024215292903,0.408420692456813,0.416677780439088,0.405855410737541,0.422396078462433,0.429196301462591,0.416677780439088,0.405855410737541,0.405855410737541,0.408420692456813
"patient.initial_pathologic_diagnosis_method",0.531998735373685,0.327087902314159,0.508389908823289,0.31325678025207,0.617247469346566,0.487827903519747,0.382772301776985,0.410196065097032,0.31177121945214,0.320410636621765,0.459833945949328,0.250837572877431,0.622019676044395,0.490674533637584,0.118387392575219
"patient.menopause_status",0.668130146710253,0.900698459794182,0.776418897028248,0.978544658893088,0.345973128826961,0.819692792209227,0.990585623177768,0.741148893205264,0.96541307515152,0.870548159601171,0.91158012736896,0.800309927909824,0.422161362932079,0.867638420142407,0.977561278732713
"patient.neoplasm_histologic_grade",0.969074049372485,0.936397179677067,0.886013529488123,0.778362118749454,0.0866058192710644,0.940421391817794,0.722464744236884,0.830558557290249,0.755471636616058,0.98325857442179,0.900977760430223,0.949460509716031,0.063216816391359,0.0480065883915693,0.516429058511455
"patient.patient_id",0.485782879206677,0.485782879206677,0.485782879206677,0.485782879206677,0.485782879206677,0.485782879206677,0.485782879206677,0.485782879206677,0.485782879206677,0.485782879206677,0.485782879206677,0.485782879206677,0.485782879206677,0.485782879206677,0.485782879206677
"patient.pregnancies",0.0907445016978528,0.0125601051922506,0.0636443179555855,0.424534011706287,0.389938607144431,0.227084485112823,0.12191221897449,0.0371095407778068,0.207027403585281,0.0129512702832616,0.327488688458269,0.00686557362501389,0.363843092935369,0.946315521628906,0.0586388126715108
"patient.primary_therapy_outcome_success",0.181827012148288,0.23660588102528,0.217413756666359,0.194774288208176,0.186341993367748,0.329727155614818,0.285172942113839,0.204441802638599,0.252961018596516,0.21592333019109,0.344046529880553,0.191708478626233,0.16386982191985,0.113973855128175,0.155994956271821
"patient.race",0.544554994235137,0.456909933056205,0.370934443242713,0.804924518807779,0.207059270699867,0.90445994436118,0.722660048681203,0.339484751350443,0.667164518368469,0.62652055118777,0.981071918448224,0.72623743345705,0.312761400273638,0.0634728333307393,0.119278472082206
"patient.radiations.radiation.2.anatomic_treatment_site",0.802550518699951,0.686678324857287,0.589979207523048,0.494650828617384,0.347817599808069,0.654868937949064,0.830135774441712,0.299236293291442,0.995710806008147,0.958636723953022,0.642085634678397,0.962052966836062,0.400053845780664,0.347817599808069,0.404825803598777
"patient.radiations.radiation.2.radiation_type",0.841034556865854,0.866486400197283,0.656868762368536,0.417386074383516,0.296637144160609,0.745475987962491,0.891499531654759,0.87001627089492,0.571583326730147,0.96064839628492,0.647149551189364,0.814810630236687,0.411210315034645,0.212289924211789,0.780627893756742
"patient.radiations.radiation.anatomic_treatment_site",0.542307869853674,0.43405498496545,0.238812929963925,0.455201967508569,0.318339238078071,0.523784714856729,0.378532674280122,0.498543611362988,0.527366526917826,0.559027224941386,0.737358881882038,0.482740840766794,0.576295292393054,0.261402301391726,0.38139624471377
"patient.radiations.radiation.measure_of_response",0.659568123146901,0.567219799269044,0.490979656883735,0.880705319492795,0.685187732415198,0.752305506795292,0.983322517968998,0.497027349306246,0.843195544788881,0.542954283723258,0.892098929320005,0.701614638123069,0.612913908652108,0.66363421885622,0.3794030922072
"patient.radiations.radiation.radiation_type",0.771715245447352,0.752576632687679,0.565436084113699,0.948576360142881,0.613344330499154,0.666657749751722,0.919248522044768,0.471579070551305,0.683114654162405,0.867507673958705,0.80478814993742,0.882030261912217,0.784789228604415,0.190166070287588,0.4810440249578
"patient.residual_tumor",0.24409087930851,0.360101813497429,0.314621831672865,0.181537774011462,0.245736880696691,0.269032249730256,0.281317009206837,0.425195117321732,0.367842439544732,0.296342767659087,0.22200586773602,0.145251756519763,0.390571962016219,0.452400280952656,0.406653648008991
"patient.stage_event.clinical_stage",0.0380188763146163,0.0125733403440364,0.0225936737193408,0.279621700892552,0.748374788099254,0.106260199825446,0.0527007887851409,0.0323590831158709,0.0584887195760043,0.0180946031666017,0.301340388270892,0.0183396881579903,0.500865460801238,0.707622855759277,0.0895908615142827
"patient.tissue_source_site",0.0061905181073744,0.00169138095534137,0.00442287724817317,0.0869307275660054,0.127476210726723,0.0756642301075877,0.0231403877312885,0.00888030527618028,0.022103150046001,0.00136214321058718,0.10135787262514,0.00466213375955116,0.0584727899574492,0.748806099865942,0.00842298851116503
"patient.microsatellite_instability_test_results.microsatellite_instability_test_result.mononucleotide_and_dinucleotide_marker_panel_analysis_status",0.36604170256141,0.283035983603246,0.335557023212866,0.928426305659393,0.72982591949581,0.324021083595381,0.82718680965192,0.135385660004187,0.869588179132568,0.425062643393618,0.943897496460027,0.488996090767755,0.668129656347196,0.399977654727069,0.0567772872250186
"patient.biospecimen_cqcf.frozen_specimen_anatomic_site",0.190678274930546,0.0658055862418053,0.119840996342565,0.209254538592936,0.171821398072485,0.215011738727111,0.153692810227021,0.0548215410310582,0.134387286253694,0.0606609215758968,0.0979994024245702,0.0350970398304899,0.140487738818166,0.932695986926983,0.00727436252395249
"patient.biospecimen_cqcf.histological_type",0.215100830015708,0.089281646663268,0.224486288468532,0.0996790724752222,0.138100990933325,0.264784577747313,0.00227440741633326,0.201552694897653,0.0173781437999179,0.0406418988806758,0.442961147231006,0.0383813653725961,0.551411398016484,0.0161524479825529,0.14257570979577
"patient.biospecimen_cqcf.normal_controls.normal_control.extracted_dna.ncedna_dna_qm",0.152825767552122,0.0839983149453056,0.145812733525514,0.231019875362486,0.160206717722366,0.701610339430126,0.0970210569967405,0.134696316750559,0.178967401991452,0.101083793576897,0.675246530085995,0.123922806887507,0.114599050932231,0.417026567721776,0.0467751522795641
"patient.biospecimen_cqcf.normal_controls.normal_control.normal_tissue.normal_tissue_anatomic_site",0.528647412486803,0.771731890491407,0.688897246639108,0.615703633552743,0.274965009427976,0.711615121677184,0.949502320483822,0.675927947407463,0.975324561302211,0.700797310673696,0.537356571732097,0.878352305570083,0.422553562968355,0.38481811187184,0.359294383723668
"patient.biospecimen_cqcf.site_of_disease_description",0.177703543918839,0.0837303939067641,0.145113120468796,0.148555643246092,0.214570684209262,0.295239306157058,0.256175294884768,0.0844557923319551,0.258764160842826,0.0694579490695299,0.0959944832186151,0.028758849089474,0.115915393041721,0.275329493982163,0.0180219128353498
"patient.biospecimen_cqcf.vessel_used",0.714800802579561,0.762365967009703,0.723666180506406,0.506750172670517,0.91336298422002,0.361235337009537,0.479434198699964,0.627436046050879,0.396969057896636,0.610505851958887,0.53248100312289,0.37002855639071,0.895427520684628,0.74556667397467,0.985223002309807
"patient.samples.sample.pathology_report_file_name",0.485782879206677,0.485782879206677,0.485782879206677,0.485782879206677,0.485782879206677,0.485782879206677,0.485782879206677,0.485782879206677,0.485782879206677,0.485782879206677,0.485782879206677,0.485782879206677,0.485782879206677,0.485782879206677,0.485782879206677
"X2009stagegroup",0.686406542024674,0.713945001795074,0.58917586667442,0.698149430816713,0.456936196089558,0.972875779310601,0.646807112071105,0.798450221740212,0.817037936904445,0.583844902681216,0.914008824603973,0.669936598100038,0.560262529957949,0.748967778095236,0.498947118893493
"histology",0.683296043380731,0.578687609702298,0.578687609702298,0.25269705727852,0.784088734946404,0.124592512476632,0.798066054596488,0.394969248732761,0.376271768158236,0.731134461171194,0.48151058352232,0.776754001641139,0.685611862817299,0.839614828273349,0.840878356745795
"tumor_grade",0.431710523429078,0.306471173393499,0.431710523429078,0.75320258315472,0.933621461361248,0.831323024286148,0.0558694900995099,0.520125988837997,0.179585248253986,0.284326634863288,0.892539766046684,0.262950500989271,0.89961402056666,0.190991507401706,0.611016338885858
"histology_grade",0.37664632949415,0.139890829927291,0.312936901451577,0.541665308432006,0.966225440221265,0.223134838464157,0.035228798481578,0.273646261098125,0.042937623094014,0.202514251436386,0.732467373170008,0.199856891904575,0.938448064449895,0.347253731707864,0.684796514265482
"os_days",0.455652604322419,0.455652604322419,0.455652604322419,0.455652604322419,0.455652604322419,0.455652604322419,0.455652604322419,0.455652604322419,0.455652604322419,0.455652604322419,0.455652604322419,0.455652604322419,0.455652604322419,0.455652604322419,0.455652604322419
"disease_status_at_lfu",0.645223897356436,0.545417889987084,0.545417889987084,0.349149305399009,0.512613523768644,0.155006889558573,0.448485154104185,0.553161507489056,0.363822115104335,0.645223897356436,0.181622110264353,0.553161507489056,0.702968209757499,0.437987937134202,0.73127190537817
"recurred_progressed",0.923046941751773,0.646559387118352,0.801975923829207,0.854260755924559,0.210183475660736,0.923046941751773,0.993629401416008,0.910981141598231,0.9540945712068,0.753740777189097,0.852977118666751,0.719680893692079,0.352843972747886,0.115611621360972,0.618039438313838
"pfs_days",0.332596926513834,0.387643404844692,0.358214989216364,0.531587877035355,0.447099110070343,0.374109895713779,0.436918441390078,0.332596926513834,0.455903319553751,0.387643404844692,0.556445373455354,0.374109895713779,0.412630309137484,0.45002603259437,0.4782059250701
"race",0.27314823771216,0.270634433538712,0.384471570168239,0.20762575217702,0.135181119785314,0.35982638153982,0.624896167096412,0.268007417209379,0.908549863200927,0.235365565748417,0.248748491379734,0.222589670430636,0.205145531475431,0.182283982861011,0.0512708768540304
"msi_status_7_marker_call",0.88732064146485,0.906130966662184,0.960211694467903,0.263484852480332,0.325936522908666,0.541189944748674,0.648945841418928,0.96607744401478,0.72136030184385,0.712145037322404,0.170871732674805,0.733005917779241,0.534396855282388,0.494498813994394,0.270775242573027
